iteration,distance,file,num_reads,round
real_sabin_10,0.3,mapped.racon2.paf,0,2
real_sabin_10,0.3,mapped.racon3.paf,0,3
real_sabin_10,0.3,mapped.racon4.paf,0,4
real_sabin_10,0.3,mapped.medaka.paf,0,medaka
real_sabin_10,0.3,mapped.medaka.paf,0,medaka_scratch
real_sabin_10,0.31,mapped.paf,0,0
real_sabin_10,0.31,mapped.racon1.paf,0,1
real_sabin_10,0.31,mapped.racon2.paf,0,2
real_sabin_10,0.31,mapped.racon3.paf,0,3
real_sabin_10,0.31,mapped.racon4.paf,0,4
real_sabin_10,0.31,mapped.medaka.paf,0,medaka
real_sabin_10,0.31,mapped.medaka.paf,0,medaka_scratch
real_sabin_10,0.32,mapped.paf,0,0
real_sabin_10,0.32,mapped.racon1.paf,0,1
real_sabin_10,0.32,mapped.racon2.paf,0,2
real_sabin_10,0.32,mapped.racon3.paf,0,3
real_sabin_10,0.32,mapped.racon4.paf,0,4
real_sabin_10,0.32,mapped.medaka.paf,0,medaka
real_sabin_10,0.32,mapped.medaka.paf,0,medaka_scratch
real_sabin_10,0.33,mapped.paf,0,0
real_sabin_10,0.33,mapped.racon1.paf,0,1
real_sabin_10,0.33,mapped.racon2.paf,0,2
real_sabin_10,0.33,mapped.racon3.paf,0,3
real_sabin_10,0.33,mapped.racon4.paf,0,4
real_sabin_10,0.33,mapped.medaka.paf,0,medaka
real_sabin_10,0.33,mapped.medaka.paf,0,medaka_scratch
real_sabin_10,0.34,mapped.paf,0,0
real_sabin_10,0.34,mapped.racon1.paf,0,1
real_sabin_10,0.34,mapped.racon2.paf,0,2
real_sabin_10,0.34,mapped.racon3.paf,0,3
real_sabin_10,0.34,mapped.racon4.paf,0,4
real_sabin_10,0.34,mapped.medaka.paf,0,medaka
real_sabin_10,0.34,mapped.medaka.paf,0,medaka_scratch
real_sabin_10,0.35,mapped.paf,0,0
real_sabin_10,0.35,mapped.racon1.paf,0,1
real_sabin_10,0.35,mapped.racon2.paf,0,2
real_sabin_10,0.35,mapped.racon3.paf,0,3
real_sabin_10,0.35,mapped.racon4.paf,0,4
real_sabin_10,0.35,mapped.medaka.paf,0,medaka
real_sabin_10,0.35,mapped.medaka.paf,0,medaka_scratch
